Country,Year,Type,Category,Displacements,latitude,longitude,event_start,event_end,disp_start,disp_end
VNM,2023,Disaster,Storm,9,21.044201,107.380447,2023-09-26,2023-09-28,2023-09-26,2023-09-28
PHL,2023,Disaster,Flood,261,9.21098,124.88755,2023-09-26,2023-09-26,2023-09-26,2023-09-26
NPL,2023,Disaster,Mass Movement,8,28.78554,81.625801,2023-09-26,2023-09-26,2023-09-26,2023-09-26
PSE,2023,Conflict,Conflict,11,31.956129,35.47105,2023-09-01,2023-09-30,2023-09-26,2023-09-26
CYP,2023,Disaster,Wildfire,3,34.794891,32.985592,2023-09-26,2023-09-27,2023-09-26,2023-09-26
BDI,2023,Disaster,Storm,42,-4.17181,29.70652,2023-09-26,2023-09-26,2023-09-26,2023-09-26
HTI,2023,Conflict,Conflict,330,18.551849,-72.292007,2023-09-26,2023-09-27,2023-09-26,2023-09-26
MYS,2023,Disaster,Flood,123,6.3644,100.392647,2023-09-26,2023-09-26,2023-09-26,2023-09-26
MMR,2023,Conflict,Conflict,7300,24.47151,95.465286,2023-01-01,2023-12-31,2023-09-25,2023-10-02
MMR,2023,Conflict,Conflict,100,17.18631,97.749931,2023-01-01,2023-12-31,2023-09-25,2023-10-02
MMR,2023,Conflict,Conflict,200,22.01824,93.503799,2023-01-01,2023-12-31,2023-09-25,2023-10-02
MMR,2023,Conflict,Conflict,100,22.820789,98.005898,2023-01-01,2023-12-31,2023-09-25,2023-10-02
MMR,2023,Conflict,Conflict,800,20.274799,94.736221,2023-01-01,2023-12-31,2023-09-25,2023-10-02
NGA,2023,Conflict,Conflict,105,11.51319,14.02445,2023-09-01,2023-09-30,2023-09-25,2023-10-01
KHM,2023,Disaster,Flood,1448,12.7984675,105.45381375,2023-09-25,2023-09-28,2023-09-25,2023-09-28
GRC,2023,Disaster,Flood,2,37.82843,22.96176,2023-09-25,2023-09-29,2023-09-25,2023-09-27
AZE,2023,Conflict,Conflict,70,39.859299,46.757278,2023-09-19,2023-09-20,2023-09-25,2023-09-25
MEX,2023,Disaster,Flood,15,19.75703,-104.318336,2023-09-25,2023-09-25,2023-09-25,2023-09-25
IDN,2023,Disaster,Flood,215,2.62912,96.024048,2023-09-25,2023-09-25,2023-09-25,2023-09-25
MMR,2023,Disaster,Mass Movement,21,16.619289,97.456253,2023-09-25,2023-09-25,2023-09-25,2023-09-25
COD,2023,Conflict,Conflict,900,-2.86009,27.219965000000002,2023-09-01,2023-11-30,2023-09-25,2023-09-25
COL,2023,Conflict,Conflict,26,1.49614,-78.076447,2023-09-25,2023-09-25,2023-09-25,2023-09-25
YEM,2023,Conflict,Conflict,12,14.18356,43.226372,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,13.47797,44.080631,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,13.47389,43.888062,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.63702,43.05505,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.7544,42.997829,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,15.26174,43.833481,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,12,14.01045,43.627831,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.13242,43.388599,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,36,15.12925,45.286812,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,16.09671,44.56673,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,12,13.96112,43.96608,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,13.17405,43.72982,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.10071,44.476681,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,18,16.64316,45.78532,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,72,13.66064,43.685951,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.57062,43.76067,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,12,15.81421,44.040852,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.46667,44.650002,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.4928,44.90234,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,15.30704,44.20887,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,12,13.69479,44.009411,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,15.35563,44.26004,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.86684,45.91663,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.34,43.794701,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,13.01751,44.824581,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,13.63333,43.900002,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.85424,44.103249,2023-09-01,2023-09-30,2023-09-24,2023-09-30
YEM,2023,Conflict,Conflict,6,14.93082,45.502789,2023-09-01,2023-09-30,2023-09-24,2023-09-30
VNM,2023,Disaster,Flood,9,19.274281,104.876678,2023-09-24,2023-09-28,2023-09-24,2023-09-27
PHL,2023,Conflict,Conflict,640,7.02366,124.315948,2023-09-24,2023-09-24,2023-09-24,2023-09-26
ZAF,2023,Disaster,Flood,6720,-33.992279,18.676991,2023-09-23,2023-09-26,2023-09-24,2023-09-25
COD,2023,Conflict,Conflict,3942,0.6111955555555556,29.886545555555553,2023-09-01,2023-09-30,2023-09-24,2023-09-25
CHL,2023,Disaster,Volcanic activity,93,-39.421028,-71.93956,2023-09-24,2023-09-29,2023-09-24,2023-09-24
PSE,2023,Conflict,Conflict,21,32.327461,35.084259,2023-09-01,2023-09-30,2023-09-24,2023-09-24
PHL,2023,Disaster,Flood,167,6.63971,125.343788,2023-09-23,2023-09-23,2023-09-23,2023-09-26
MYS,2023,Disaster,Flood,33,5.03458,100.498459,2023-09-22,2023-09-26,2023-09-23,2023-09-23
MYS,2023,Disaster,Flood,102,5.35828,115.756432,2023-09-23,2023-09-25,2023-09-23,2023-09-23
CAN,2023,Disaster,Wildfire,772,58.698711,-118.685028,2023-09-23,2023-10-11,2023-09-23,2023-09-23
IND,2023,Disaster,Flood,200,19.531931,76.055458,2023-09-23,2023-09-23,2023-09-23,2023-09-23
PSE,2023,Conflict,Conflict,2,31.806061,35.326118,2023-09-01,2023-09-30,2023-09-23,2023-09-23
MMR,2023,Disaster,Mass Movement,118,16.687599,96.132637,2023-09-23,2023-09-23,2023-09-23,2023-09-23
USA,2023,Disaster,Storm,100,39.931309,-75.25827,2023-09-21,2023-09-24,2023-09-23,2023-09-23
HTI,2023,Conflict,Conflict,9645,18.92453,-72.147499,2023-09-22,2023-09-25,2023-09-22,2023-09-25
HTI,2023,Conflict,Conflict,11,19.270041,-71.940552,2023-09-22,2023-09-25,2023-09-22,2023-09-25
HTI,2023,Conflict,Conflict,50,18.744761,-71.820236,2023-09-22,2023-09-25,2023-09-22,2023-09-25
HTI,2023,Conflict,Conflict,50,19.14455,-72.008751,2023-09-22,2023-09-25,2023-09-22,2023-09-25
HTI,2023,Conflict,Conflict,270,18.82988,-71.935799,2023-09-22,2023-09-25,2023-09-22,2023-09-25
MYS,2023,Disaster,Flood,42,3.13645,101.833618,2023-09-22,2023-09-25,2023-09-22,2023-09-23
PHL,2023,Disaster,Flood,387,9.48994,122.497589,2023-09-22,2023-09-22,2023-09-22,2023-09-23
PHL,2023,Disaster,Flood,202,11.25384,122.760902,2023-09-22,2023-09-22,2023-09-22,2023-09-23
MYS,2023,Disaster,Flood,34,4.84782,100.737091,2023-09-22,2023-09-26,2023-09-22,2023-09-22
MYS,2023,Disaster,Flood,38,4.14812,101.154381,2023-09-22,2023-09-26,2023-09-22,2023-09-22
MYS,2023,Disaster,Flood,51,4.84783,100.73716,2023-09-22,2023-09-26,2023-09-22,2023-09-22
IDN,2023,Disaster,Flood,177,3.58557,116.622009,2023-09-22,2023-09-22,2023-09-22,2023-09-22
LKA,2023,Disaster,Flood,4,6.93866,79.961273,2023-09-22,2023-09-22,2023-09-22,2023-09-22
IDN,2023,Disaster,Storm,4,-2.5329,107.575706,2023-09-22,2023-09-22,2023-09-22,2023-09-22
PHL,2023,Disaster,Flood,342,10.72382,124.013802,2023-09-22,2023-09-22,2023-09-22,2023-09-22
MYS,2023,Disaster,Flood,102,5.72189,100.933319,2023-09-22,2023-09-23,2023-09-22,2023-09-22
COL,2023,Conflict,Conflict,79,7.27759,-74.62085,2023-09-22,2023-09-22,2023-09-22,2023-09-22
COL,2023,Conflict,Conflict,400,7.76089,-74.30188,2023-09-22,2023-09-22,2023-09-22,2023-09-22
GHA,2023,Disaster,Flood,3149,8.79037,-1.46759,2023-09-22,2023-09-22,2023-09-22,2023-09-22
SDN,2023,Disaster,Flood,16495,11.40799,24.704559,2023-09-22,2023-09-22,2023-09-22,2023-09-22
NZL,2023,Disaster,Flood,100,-45.031719,168.660812,2023-09-21,2023-09-22,2023-09-21,2023-09-22
ITA,2023,Disaster,Wildfire,46,38.095581,13.38368,2023-09-21,2023-09-23,2023-09-21,2023-09-22
MYS,2023,Disaster,Flood,178,4.75344,115.0093,2023-09-21,2023-09-26,2023-09-21,2023-09-21
COD,2023,Conflict,Conflict,405,-1.22567,28.9397205,2023-09-01,2023-09-30,2023-09-21,2023-09-21
HND,2023,Disaster,Storm,2,14.15565,-88.03508,2023-09-21,2023-09-21,2023-09-21,2023-09-21
AZE,2023,Conflict,Conflict,2739,39.859299,46.757278,2023-09-19,2023-09-20,2023-09-21,2023-09-21
IND,2023,Disaster,Flood,8,31.02985,75.578522,2023-09-21,2023-09-21,2023-09-21,2023-09-21
IDN,2023,Disaster,Flood,20,0.43711,99.46846,2023-09-21,2023-09-21,2023-09-21,2023-09-21
CMR,2023,Conflict,Conflict,1240,10.769936249999999,13.80194625,2023-09-01,2023-09-30,2023-09-20,2023-10-21
RWA,2023,Disaster,Flood,13338,-1.88596,30.129681,2023-09-20,2023-09-22,2023-09-20,2023-09-22
AGO,2023,Disaster,Storm,475,-17.984671,20.77702,2023-09-20,2023-09-21,2023-09-20,2023-09-21
KOR,2023,Disaster,Flood,145,36.418442,128.783524,2023-09-20,2023-09-21,2023-09-20,2023-09-20
PHL,2023,Disaster,Flood,66,10.45384,124.012482,2023-09-20,2023-09-20,2023-09-20,2023-09-20
PHL,2023,Disaster,Flood,514,10.51872,124.028999,2023-09-20,2023-09-20,2023-09-20,2023-09-20
IDN,2023,Disaster,Flood,268,4.14038,117.651138,2023-09-20,2023-09-20,2023-09-20,2023-09-20
IDN,2023,Disaster,Flood,8,-0.62144,100.282257,2023-09-20,2023-09-20,2023-09-20,2023-09-20
IND,2023,Disaster,Flood,5,27.60103,88.45414,2023-09-20,2023-09-20,2023-09-20,2023-09-20
IND,2023,Disaster,Flood,17,26.12117,94.555794,2023-09-20,2023-09-20,2023-09-20,2023-09-20
PHL,2023,Disaster,Flood,114,9.89141,122.854843,2023-09-20,2023-09-20,2023-09-20,2023-09-20
IDN,2023,Disaster,Flood,931,3.06718,97.4692,2023-09-20,2023-09-20,2023-09-20,2023-09-20
MMR,2023,Disaster,Mass Movement,17,19.67886,95.884239,2023-09-20,2023-09-20,2023-09-20,2023-09-20
KOR,2023,Disaster,Flood,2,36.536911,126.240807,2023-09-20,2023-09-21,2023-09-20,2023-09-20
KOR,2023,Disaster,Flood,29,35.064152,128.989365,2023-09-20,2023-09-21,2023-09-20,2023-09-20
MMR,2023,Disaster,Mass Movement,42,17.48332,95.908836,2023-09-20,2023-09-20,2023-09-20,2023-09-20
MYS,2023,Disaster,Flood,126,3.58226,102.774742,2023-09-20,2023-09-20,2023-09-20,2023-09-20
MYS,2023,Disaster,Flood,41,2.38358,102.159409,2023-09-20,2023-09-20,2023-09-20,2023-09-20
RUS,2023,Disaster,Wildfire,19,45.02039765254955,41.82708684422977,2023-09-20,2023-09-20,2023-09-20,2023-09-20
PHL,2023,Disaster,Flood,66,10.42536,122.922493,2023-09-20,2023-09-20,2023-09-20,2023-09-20
IRN,2023,Disaster,Flood,1050,38.419319,48.871529,2023-09-19,2023-09-21,2023-09-19,2023-09-21
SSD,2023,Disaster,Flood,2835,11.83413,32.798401,2023-09-01,2023-09-30,2023-09-19,2023-09-20
AZE,2023,Conflict,Conflict,2261,39.859299,46.757278,2023-09-19,2023-09-20,2023-09-19,2023-09-20
SLV,2023,Disaster,Storm,19,13.68931,-89.208549,2023-09-19,2023-09-20,2023-09-19,2023-09-20
ESP,2023,Disaster,Flood,100,39.460041,-1.75975,2023-09-19,2023-09-20,2023-09-19,2023-09-19
CHN,2023,Disaster,Storm,405,33.778648,118.482353,2023-09-19,2023-09-19,2023-09-19,2023-09-19
BFA,2023,Conflict,Conflict,1975,13.322523333333335,-1.8401466666666666,2023-09-19,2023-09-19,2023-09-19,2023-09-19
SYR,2023,Disaster,Storm,5,36.28334,36.849991,2023-09-19,2023-09-19,2023-09-19,2023-09-19
ZAF,2023,Disaster,Storm,10,-25.593969,28.30279,2023-09-19,2023-09-19,2023-09-19,2023-09-19
CHL,2023,Disaster,Storm,34,-38.60952,-72.164238,2023-09-14,2023-09-19,2023-09-19,2023-09-19
COD,2023,Conflict,Conflict,3000,1.45283,29.87483,2023-09-01,2023-10-14,2023-09-18,2023-09-30
COD,2023,Conflict,Conflict,450,-1.003685,29.3764545,2023-09-01,2023-09-30,2023-09-18,2023-09-30
PHL,2023,Conflict,Conflict,3401,6.77877,124.47683,2023-09-18,2023-09-25,2023-09-18,2023-09-25
MMR,2023,Conflict,Conflict,6300,12.27192,98.489594,2023-01-01,2023-12-31,2023-09-18,2023-09-25
MMR,2023,Conflict,Conflict,1600,18.159109,96.65007,2023-01-01,2023-12-31,2023-09-18,2023-09-25
MMR,2023,Conflict,Conflict,700,22.820789,98.005898,2023-01-01,2023-12-31,2023-09-18,2023-09-25
MMR,2023,Conflict,Conflict,200,17.18631,97.749931,2023-01-01,2023-12-31,2023-09-18,2023-09-25
MMR,2023,Conflict,Conflict,1100,26.020769,97.491928,2023-01-01,2023-12-31,2023-09-18,2023-09-25
MMR,2023,Conflict,Conflict,300,19.28125,97.329178,2023-01-01,2023-12-31,2023-09-18,2023-09-25
NGA,2023,Conflict,Conflict,83,11.51319,14.02445,2023-09-01,2023-09-30,2023-09-18,2023-09-24
IDN,2023,Conflict,Conflict,91,-4.4991,140.488113,2023-09-18,2023-09-22,2023-09-18,2023-09-18
CAN,2023,Disaster,Wildfire,37,49.780369,-119.959518,2023-09-17,2023-10-06,2023-09-18,2023-09-18
ITA,2023,Disaster,Earthquake,10,44.067162,11.76853,2023-09-18,2023-09-18,2023-09-18,2023-09-18
ISL,2023,Disaster,Flood,116,65.2593,-13.85847,2023-09-18,2023-09-20,2023-09-18,2023-09-18
ITA,2023,Disaster,Earthquake,30,44.058392,11.62927,2023-09-18,2023-09-18,2023-09-18,2023-09-18
BDI,2023,Disaster,Storm,12,-2.76713,30.169029,2023-09-18,2023-09-19,2023-09-18,2023-09-18
PSE,2023,Conflict,Conflict,5,32.1908,35.32328,2023-09-01,2023-09-30,2023-09-18,2023-09-18
GBR,2023,Disaster,Wildfire,15,50.768581,-2.02973,2023-09-17,2023-09-18,2023-09-18,2023-09-18
PHL,2023,Disaster,Flood,780,9.48994,122.497589,2023-09-18,2023-09-18,2023-09-18,2023-09-18
YEM,2023,Conflict,Conflict,6,15.07225,43.733898,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,15.64367,45.00383,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,12,15.27682,44.686451,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,12,14.01045,43.627831,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,13.47389,43.888062,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,42,13.9317,43.483101,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,13.31789,44.272171,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,528,14.93082,45.502789,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,16.31646,44.495449,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,30,14.18356,43.226372,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,13.69479,44.009411,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,15.34312,44.257839,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,13.71804,46.006069,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,18,14.85584,43.196522,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,48,14.13242,43.388599,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,18,16.087839,44.958488,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,14.65417,45.349998,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,60,13.66064,43.685951,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,14.65,43.933331,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,12,13.85245,44.703499,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,12,13.3709,43.931091,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,12,13.63333,43.900002,2023-09-01,2023-09-30,2023-09-17,2023-09-23
YEM,2023,Conflict,Conflict,6,14.26245,43.6325,2023-09-01,2023-09-30,2023-09-17,2023-09-23
CAN,2023,Disaster,Wildfire,25,49.740028,-123.525803,2023-08-29,2023-09-26,2023-09-17,2023-09-20
SSD,2023,Conflict,Conflict,12000,7.18668,34.098011,2023-09-01,2023-09-30,2023-09-17,2023-09-19
AUS,2023,Disaster,Wildfire,5,-25.192169999999997,150.55938700000002,2023-09-17,2023-09-18,2023-09-17,2023-09-17
TUR,2023,Disaster,Wildfire,56,36.54726,32.001122,2023-09-17,2023-09-18,2023-09-17,2023-09-17
ESP,2023,Disaster,Wildfire,5,36.09996,-5.44577,2023-09-17,2023-09-18,2023-09-17,2023-09-17
CHL,2023,Disaster,Storm,5,-38.60952,-72.164238,2023-09-14,2023-09-19,2023-09-17,2023-09-17
IDN,2023,Disaster,Wildfire,8,-2.90675,104.414307,2023-09-17,2023-09-17,2023-09-17,2023-09-17
PSE,2023,Conflict,Conflict,2,31.806061,35.326118,2023-09-01,2023-09-30,2023-09-17,2023-09-17
PHL,2023,Disaster,Flood,135,6.59408,124.538139,2023-09-17,2023-09-22,2023-09-17,2023-09-17
IND,2023,Disaster,Flood,8718,23.97246,79.38958,2023-09-17,2023-09-20,2023-09-17,2023-09-17
PHL,2023,Disaster,Flood,1419,7.77302,122.755997,2023-09-17,2023-09-22,2023-09-17,2023-09-17
KEN,2023,Conflict,Conflict,55,3.929,41.2216,2023-09-17,2023-09-17,2023-09-17,2023-09-17
PHL,2023,Conflict,Conflict,945,8.24969,123.566406,2023-09-17,2023-09-17,2023-09-17,2023-09-17
IND,2023,Disaster,Flood,6838,22.41342,71.498672,2023-09-17,2023-09-22,2023-09-17,2023-09-17
CHL,2023,Disaster,Storm,19,-37.467312,-72.355537,2023-09-14,2023-09-19,2023-09-16,2023-09-19
NGA,2023,Disaster,Flood,1304,9.9422,8.89299,2023-09-16,2023-09-17,2023-09-16,2023-09-18
KOR,2023,Disaster,Flood,1,34.642971,126.401428,2023-09-16,2023-09-17,2023-09-16,2023-09-17
KOR,2023,Disaster,Flood,39,35.064152,128.989365,2023-09-16,2023-09-17,2023-09-16,2023-09-17
KOR,2023,Disaster,Flood,5,35.038952,128.274246,2023-09-16,2023-09-17,2023-09-16,2023-09-17
PHL,2023,Disaster,Flood,1150,6.56264,124.767708,2023-09-16,2023-09-16,2023-09-16,2023-09-16
COL,2023,Conflict,Conflict,162,5.98262,-76.345428,2023-09-16,2023-09-16,2023-09-16,2023-09-16
COL,2023,Conflict,Conflict,54,6.01105,-76.691383,2023-09-16,2023-09-16,2023-09-16,2023-09-16
IND,2023,Disaster,Flood,163,18.81879,75.259109,2023-09-16,2023-09-19,2023-09-16,2023-09-16
ARG,2023,Disaster,Wildfire,88,-32.883942,-68.899567,2023-09-16,2023-09-16,2023-09-16,2023-09-16
PHL,2023,Conflict,Conflict,186,9.68972,122.400459,2023-09-16,2023-09-16,2023-09-16,2023-09-16
COD,2023,Conflict,Conflict,4700,-3.9690225000000003,28.73532775,2023-09-01,2023-11-30,2023-09-15,2023-10-15
DZA,2023,Disaster,Wildfire,80,36.6430015,5.373855,2023-09-15,2023-09-21,2023-09-15,2023-09-21
CAN,2023,Disaster,Wildfire,39,56.241821,-120.827698,2023-05-14,2023-09-21,2023-09-15,2023-09-21
CMR,2023,Disaster,Flood,125,10.45417,15.11648,2023-09-15,2023-09-21,2023-09-15,2023-09-21
MMR,2023,Disaster,Mass Movement,106,17.926359,95.155823,2023-09-15,2023-09-17,2023-09-15,2023-09-17
ARG,2023,Disaster,Flood,2,-42.063629,-71.5214,2023-09-14,2023-09-16,2023-09-15,2023-09-16
ARG,2023,Disaster,Flood,23,-29.496759,-57.295238,2023-09-15,2023-09-16,2023-09-15,2023-09-16
ARG,2023,Disaster,Wildfire,2,-31.71203,-65.017548,2023-09-15,2023-09-16,2023-09-15,2023-09-16
ARG,2023,Disaster,Storm,16,-40.141239,-71.279358,2023-09-15,2023-09-15,2023-09-15,2023-09-15
CAN,2023,Disaster,Wildfire,69,51.671028,-124.98159,2023-08-27,2023-10-05,2023-09-15,2023-09-15
PSE,2023,Conflict,Conflict,8,31.806061,35.326118,2023-09-01,2023-09-30,2023-09-15,2023-09-15
IDN,2023,Disaster,Flood,4,2.62912,96.024048,2023-09-15,2023-09-15,2023-09-15,2023-09-15
COL,2023,Conflict,Conflict,80,1.24682,-77.990013,2023-09-15,2023-09-15,2023-09-15,2023-09-15
TCD,2023,Conflict,Conflict,1560,14.045605,14.06633,2023-09-01,2023-09-30,2023-09-15,2023-09-15
CHL,2023,Disaster,Storm,50,-39.984131,-72.667381,2023-09-14,2023-09-19,2023-09-14,2023-09-16
CHL,2023,Disaster,Storm,5,-38.60952,-72.164238,2023-09-14,2023-09-19,2023-09-14,2023-09-16
CHL,2023,Disaster,Storm,4,-42.151798,-73.122787,2023-09-14,2023-09-19,2023-09-14,2023-09-16
COL,2023,Conflict,Conflict,800,1.22165,-77.677231,2023-09-14,2023-09-14,2023-09-14,2023-09-14
CAN,2023,Disaster,Flood,11,45.072861,-64.517677,2023-09-14,2023-09-15,2023-09-14,2023-09-14
PSE,2023,Conflict,Conflict,2,31.806061,35.326118,2023-09-01,2023-09-30,2023-09-14,2023-09-14
MEX,2023,Conflict,Conflict,15,16.25712,-92.247139,2023-09-14,2023-09-14,2023-09-14,2023-09-14
SDN,2023,Disaster,Flood,22297,17.998489,34.05582,2023-09-14,2023-09-14,2023-09-14,2023-09-14
TCD,2023,Conflict,Conflict,180,14.08417,14.0145,2023-09-01,2023-09-30,2023-09-14,2023-09-14
TCD,2023,Conflict,Conflict,1200,13.86815,14.26455,2023-09-01,2023-09-30,2023-09-14,2023-09-14
TCD,2023,Conflict,Conflict,250,14.08417,14.0145,2023-09-01,2023-09-30,2023-09-14,2023-09-14
COD,2023,Conflict,Conflict,4700,-3.00949,27.469971,2023-09-01,2023-11-30,2023-09-13,2023-09-20
SLV,2023,Disaster,Storm,1,13.68931,-89.208549,2023-08-23,2023-09-14,2023-09-13,2023-09-14
THA,2023,Disaster,Flood,1236,15.18797,105.32695,2023-09-13,2023-10-14,2023-09-13,2023-09-13
IND,2023,Disaster,Flood,9,26.12117,94.555794,2023-09-13,2023-09-13,2023-09-13,2023-09-13
SLV,2023,Disaster,Storm,21,13.48636,-89.284729,2023-08-23,2023-09-14,2023-09-13,2023-09-13
MMR,2023,Disaster,Storm,4,17.926359,95.155823,2023-09-13,2023-09-13,2023-09-13,2023-09-13
NPL,2023,Disaster,Flood,8,27.70339,85.433731,2023-09-13,2023-09-13,2023-09-13,2023-09-13
COD,2023,Disaster,Storm,1800,-1.55002,29.24597,2023-09-13,2023-09-14,2023-09-13,2023-09-13
SDN,2023,Disaster,Flood,1059,15.84944,25.504379,2023-09-13,2023-09-13,2023-09-13,2023-09-13
AGO,2023,Disaster,Storm,111,-9.65893,20.398109,2023-09-12,2023-09-15,2023-09-12,2023-09-15
MMR,2023,Disaster,Mass Movement,34,17.926359,95.155823,2023-09-09,2023-09-13,2023-09-12,2023-09-13
VNM,2023,Disaster,Flood,5,22.360609,104.157623,2023-09-12,2023-09-14,2023-09-12,2023-09-13
UGA,2023,Disaster,Mass Movement,21,1.13892,34.561211,2023-09-12,2023-09-13,2023-09-12,2023-09-13
TCD,2023,Conflict,Conflict,1205,13.86815,14.26455,2023-09-01,2023-09-30,2023-09-12,2023-09-12
PHL,2023,Disaster,Earthquake,148,19.250191,121.388771,2023-09-12,2023-09-12,2023-09-12,2023-09-12
IDN,2023,Disaster,Storm,27,-4.00571,119.623611,2023-09-12,2023-09-12,2023-09-12,2023-09-12
MMR,2023,Conflict,Conflict,100,26.020769,97.491928,2023-01-01,2023-12-31,2023-09-11,2023-09-18
MMR,2023,Conflict,Conflict,200,20.78562,97.532921,2023-01-01,2023-12-31,2023-09-11,2023-09-18
MMR,2023,Conflict,Conflict,4400,18.159109,96.65007,2023-01-01,2023-12-31,2023-09-11,2023-09-18
MMR,2023,Conflict,Conflict,4400,20.274799,94.736221,2023-01-01,2023-12-31,2023-09-11,2023-09-18
MMR,2023,Conflict,Conflict,1800,12.27192,98.489594,2023-01-01,2023-12-31,2023-09-11,2023-09-18
MMR,2023,Conflict,Conflict,200,22.820789,98.005898,2023-01-01,2023-12-31,2023-09-11,2023-09-18
