Country,Year,Sex,Age,Value
AGO,2000,male,50-54,20750.4
AGO,2000,male,55-59,17471.6
AGO,2000,male,60-64,13697.6
AGO,2000,male,65-69,9990.1
AGO,2000,male,70-74,4951.8
AGO,2000,male,75+,6999.6
AGO,2000,total,0-4,50502.1
AGO,2000,total,5-9,65909.7
AGO,2000,total,10-14,79850.6
AGO,2000,total, 15-19,90184.1
AGO,2000,total,20-24,102100.2
AGO,2000,total,25-29,107603.0
AGO,2000,total,30-34,90748.0
AGO,2000,total,35-39,74030.5
AGO,2000,total,40-44,59984.4
AGO,2000,total,45-49,49451.2
AGO,2000,total,50-54,41014.9
AGO,2000,total,55-59,33929.4
AGO,2000,total,60-64,25770.7
AGO,2000,total,65-69,18640.0
AGO,2000,total,70-74,9655.8
AGO,2000,total,75+,13831.5
AGO,2005,female,0-4,14590.1
AGO,2005,female,5-9,22001.7
AGO,2005,female,10-14,29429.1
AGO,2005,female, 15-19,35436.5
AGO,2005,female,20-24,41222.3
AGO,2005,female,25-29,42591.9
AGO,2005,female,30-34,38737.8
AGO,2005,female,35-39,33328.6
AGO,2005,female,40-44,26809.8
AGO,2005,female,45-49,21578.8
AGO,2005,female,50-54,17212.8
AGO,2005,female,55-59,13489.4
AGO,2005,female,60-64,9909.7
AGO,2005,female,65-69,7185.7
AGO,2005,female,70-74,4226.2
AGO,2005,female,75+,5556.6
AGO,2005,male,0-4,15722.3
AGO,2005,male,5-9,23488.6
AGO,2005,male,10-14,30708.5
AGO,2005,male, 15-19,35647.4
AGO,2005,male,20-24,40549.3
AGO,2005,male,25-29,41044.1
AGO,2005,male,30-34,34961.0
AGO,2005,male,35-39,28716.7
AGO,2005,male,40-44,22941.3
AGO,2005,male,45-49,19086.5
AGO,2005,male,50-54,16247.4
AGO,2005,male,55-59,13674.1
AGO,2005,male,60-64,11085.6
AGO,2005,male,65-69,8683.4
AGO,2005,male,70-74,4622.0
AGO,2005,male,75+,6280.9
AGO,2005,total,0-4,30388.5
AGO,2005,total,5-9,45618.3
AGO,2005,total,10-14,60262.2
AGO,2005,total, 15-19,71171.3
AGO,2005,total,20-24,81792.8
AGO,2005,total,25-29,83657.7
AGO,2005,total,30-34,73632.8
AGO,2005,total,35-39,61905.5
AGO,2005,total,40-44,49636.3
AGO,2005,total,45-49,40591.4
AGO,2005,total,50-54,33401.5
AGO,2005,total,55-59,27122.6
AGO,2005,total,60-64,20963.3
AGO,2005,total,65-69,15866.6
AGO,2005,total,70-74,8861.2
AGO,2005,total,75+,11894.1
AGO,2010,female,0-4,11948.8
AGO,2010,female,5-9,19284.0
AGO,2010,female,10-14,26240.2
AGO,2010,female, 15-19,32228.3
AGO,2010,female,20-24,36567.2
AGO,2010,female,25-29,38086.7
AGO,2010,female,30-34,35120.8
AGO,2010,female,35-39,31862.2
AGO,2010,female,40-44,25240.0
AGO,2010,female,45-49,19896.8
AGO,2010,female,50-54,16265.6
AGO,2010,female,55-59,12507.7
AGO,2010,female,60-64,9165.2
AGO,2010,female,65-69,6389.7
AGO,2010,female,70-74,3046.5
AGO,2010,female,75+,5171.3
AGO,2010,male,0-4,12819.0
AGO,2010,male,5-9,20122.6
AGO,2010,male,10-14,26740.6
AGO,2010,male, 15-19,30704.1
AGO,2010,male,20-24,34316.8
AGO,2010,male,25-29,35195.2
AGO,2010,male,30-34,32543.8
AGO,2010,male,35-39,28257.0
AGO,2010,male,40-44,23007.9
AGO,2010,male,45-49,19205.1
AGO,2010,male,50-54,16858.8
AGO,2010,male,55-59,13543.7
AGO,2010,male,60-64,10936.5
AGO,2010,male,65-69,8202.3
AGO,2010,male,70-74,4141.1
AGO,2010,male,75+,5767.7
AGO,2010,total,0-4,24785.8
AGO,2010,total,5-9,39467.1
AGO,2010,total,10-14,53032.9
AGO,2010,total, 15-19,62936.5
AGO,2010,total,20-24,70836.9
AGO,2010,total,25-29,73223.3
AGO,2010,total,30-34,67619.7
AGO,2010,total,35-39,59985.4
AGO,2010,total,40-44,48224.4
AGO,2010,total,45-49,39163.6
AGO,2010,total,50-54,33204.8
AGO,2010,total,55-59,26049.7
AGO,2010,total,60-64,20074.4
AGO,2010,total,65-69,14570.4
AGO,2010,total,70-74,7201.6
AGO,2010,total,75+,11006.5
AGO,2015,female,0-4,9865.8
AGO,2015,female,5-9,14084.0
AGO,2015,female,10-14,18197.1
AGO,2015,female, 15-19,24656.0
AGO,2015,female,20-24,29958.8
AGO,2015,female,25-29,33156.3
AGO,2015,female,30-34,32357.7
AGO,2015,female,35-39,30852.0
AGO,2015,female,40-44,32383.0
AGO,2015,female,45-49,24052.2
AGO,2015,female,50-54,18552.9
AGO,2015,female,55-59,14370.5
AGO,2015,female,60-64,10917.0
AGO,2015,female,65-69,7607.4
AGO,2015,female,70-74,4452.8
AGO,2015,female,75+,6898.4
AGO,2015,male,0-4,10514.2
AGO,2015,male,5-9,15006.9
AGO,2015,male,10-14,19936.6
AGO,2015,male, 15-19,24995.2
AGO,2015,male,20-24,29961.1
AGO,2015,male,25-29,33204.6
AGO,2015,male,30-34,32003.6
AGO,2015,male,35-39,28607.1
AGO,2015,male,40-44,27632.9
AGO,2015,male,45-49,21743.3
AGO,2015,male,50-54,17378.6
AGO,2015,male,55-59,14854.4
AGO,2015,male,60-64,11135.8
AGO,2015,male,65-69,8014.1
AGO,2015,male,70-74,4656.4
AGO,2015,male,75+,6281.2
AGO,2015,total,0-4,20364.2
AGO,2015,total,5-9,29084.5
AGO,2015,total,10-14,38195.4
AGO,2015,total, 15-19,49717.4
AGO,2015,total,20-24,60066.8
AGO,2015,total,25-29,66400.1
AGO,2015,total,30-34,64378.1
AGO,2015,total,35-39,59376.9
AGO,2015,total,40-44,59925.6
AGO,2015,total,45-49,45861.3
AGO,2015,total,50-54,35956.8
AGO,2015,total,55-59,29249.0
AGO,2015,total,60-64,21931.9
AGO,2015,total,65-69,15489.2
AGO,2015,total,70-74,9078.6
AGO,2015,total,75+,13212.1
AGO,2020,female,0-4,6134.4
AGO,2020,female,5-9,10675.7
AGO,2020,female,10-14,13912.5
AGO,2020,female, 15-19,20555.0
AGO,2020,female,20-24,31442.5
AGO,2020,female,25-29,36861.3
AGO,2020,female,30-34,36128.7
AGO,2020,female,35-39,33390.6
AGO,2020,female,40-44,32346.0
AGO,2020,female,45-49,32292.1
AGO,2020,female,50-54,22553.5
AGO,2020,female,55-59,17375.3
AGO,2020,female,60-64,14470.7
AGO,2020,female,65-69,9898.0
AGO,2020,female,70-74,6375.7
AGO,2020,female,75+,9268.0
AGO,2020,male,0-4,6577.3
AGO,2020,male,5-9,10692.1
AGO,2020,male,10-14,15009.1
AGO,2020,male, 15-19,21735.5
AGO,2020,male,20-24,31992.5
AGO,2020,male,25-29,37337.9
AGO,2020,male,30-34,38112.5
AGO,2020,male,35-39,34105.5
AGO,2020,male,40-44,31239.4
AGO,2020,male,45-49,28283.8
AGO,2020,male,50-54,22271.3
AGO,2020,male,55-59,17325.9
AGO,2020,male,60-64,14188.7
AGO,2020,male,65-69,11075.9
AGO,2020,male,70-74,7325.7
AGO,2020,male,75+,7113.0
AGO,2020,total,0-4,12734.0
AGO,2020,total,5-9,21339.9
AGO,2020,total,10-14,28945.1
AGO,2020,total, 15-19,42350.9
AGO,2020,total,20-24,63519.8
AGO,2020,total,25-29,74253.8
AGO,2020,total,30-34,74227.6
AGO,2020,total,35-39,67358.8
AGO,2020,total,40-44,63650.6
AGO,2020,total,45-49,60519.9
AGO,2020,total,50-54,44963.3
AGO,2020,total,55-59,34674.3
AGO,2020,total,60-64,28531.3
AGO,2020,total,65-69,20951.7
AGO,2020,total,70-74,13708.8
AGO,2020,total,75+,16336.3
AIA,1990,female,0-4,35.1
AIA,1990,female,5-9,43.1
AIA,1990,female,10-14,55.1
AIA,1990,female, 15-19,67.2
AIA,1990,female,20-24,80.3
AIA,1990,female,25-29,96.2
AIA,1990,female,30-34,104.7
AIA,1990,female,35-39,100.5
AIA,1990,female,40-44,78.8
AIA,1990,female,45-49,56.1
AIA,1990,female,50-54,38.5
AIA,1990,female,55-59,31.0
AIA,1990,female,60-64,26.3
AIA,1990,female,65-69,23.0
AIA,1990,female,70-74,19.1
AIA,1990,female,75+,23.9
AIA,1990,male,0-4,42.4
AIA,1990,male,5-9,51.4
AIA,1990,male,10-14,64.2
AIA,1990,male, 15-19,76.2
AIA,1990,male,20-24,88.1
AIA,1990,male,25-29,101.7
AIA,1990,male,30-34,107.6
AIA,1990,male,35-39,103.0
AIA,1990,male,40-44,82.8
AIA,1990,male,45-49,61.3
AIA,1990,male,50-54,42.9
AIA,1990,male,55-59,35.3
AIA,1990,male,60-64,29.6
AIA,1990,male,65-69,26.1
AIA,1990,male,70-74,18.7
AIA,1990,male,75+,21.6
AIA,1990,total,0-4,77.2
AIA,1990,total,5-9,94.1
AIA,1990,total,10-14,119.0
AIA,1990,total, 15-19,143.2
AIA,1990,total,20-24,168.3
AIA,1990,total,25-29,198.1
AIA,1990,total,30-34,212.8
AIA,1990,total,35-39,204.0
AIA,1990,total,40-44,161.8
AIA,1990,total,45-49,117.4
AIA,1990,total,50-54,81.3
AIA,1990,total,55-59,66.1
AIA,1990,total,60-64,55.8
AIA,1990,total,65-69,49.0
AIA,1990,total,70-74,38.0
AIA,1990,total,75+,45.9
AIA,1995,female,0-4,41.9
AIA,1995,female,5-9,51.3
AIA,1995,female,10-14,65.7
AIA,1995,female, 15-19,80.0
AIA,1995,female,20-24,95.6
AIA,1995,female,25-29,114.4
AIA,1995,female,30-34,124.8
AIA,1995,female,35-39,120.4
AIA,1995,female,40-44,95.1
AIA,1995,female,45-49,68.0
AIA,1995,female,50-54,46.4
AIA,1995,female,55-59,37.4
AIA,1995,female,60-64,31.4
AIA,1995,female,65-69,27.7
AIA,1995,female,70-74,22.2
AIA,1995,female,75+,27.8
AIA,1995,male,0-4,49.6
AIA,1995,male,5-9,60.2
AIA,1995,male,10-14,75.3
AIA,1995,male, 15-19,89.5
AIA,1995,male,20-24,103.7
AIA,1995,male,25-29,119.7
AIA,1995,male,30-34,126.4
AIA,1995,male,35-39,120.1
AIA,1995,male,40-44,95.8
AIA,1995,male,45-49,70.7
AIA,1995,male,50-54,49.7
AIA,1995,male,55-59,41.0
AIA,1995,male,60-64,34.7
AIA,1995,male,65-69,30.4
AIA,1995,male,70-74,22.7
AIA,1995,male,75+,26.6
AIA,1995,total,0-4,91.0
AIA,1995,total,5-9,111.0
AIA,1995,total,10-14,140.5
AIA,1995,total, 15-19,169.1
AIA,1995,total,20-24,199.1
AIA,1995,total,25-29,234.2
AIA,1995,total,30-34,251.6
AIA,1995,total,35-39,241.2
AIA,1995,total,40-44,191.4
AIA,1995,total,45-49,138.9
AIA,1995,total,50-54,96.1
AIA,1995,total,55-59,78.3
AIA,1995,total,60-64,66.0
AIA,1995,total,65-69,58.0
AIA,1995,total,70-74,45.0
AIA,1995,total,75+,54.6
AIA,2000,female,0-4,35.8
AIA,2000,female,5-9,44.5
AIA,2000,female,10-14,52.0
AIA,2000,female, 15-19,62.7
AIA,2000,female,20-24,76.7
AIA,2000,female,25-29,91.7
AIA,2000,female,30-34,106.3
AIA,2000,female,35-39,118.7
AIA,2000,female,40-44,124.6
AIA,2000,female,45-49,121.7
AIA,2000,female,50-54,107.8
AIA,2000,female,55-59,87.9
AIA,2000,female,60-64,69.9
AIA,2000,female,65-69,49.9
AIA,2000,female,70-74,28.6
AIA,2000,female,75+,53.1
AIA,2000,male,0-4,42.5
AIA,2000,male,5-9,52.6
AIA,2000,male,10-14,59.7
AIA,2000,male, 15-19,69.0
AIA,2000,male,20-24,81.8
AIA,2000,male,25-29,95.7
AIA,2000,male,30-34,108.8
AIA,2000,male,35-39,118.1
AIA,2000,male,40-44,121.3
AIA,2000,male,45-49,118.6
AIA,2000,male,50-54,109.6
AIA,2000,male,55-59,95.6
AIA,2000,male,60-64,80.0
AIA,2000,male,65-69,58.0
AIA,2000,male,70-74,25.2
AIA,2000,male,75+,39.6
AIA,2000,total,0-4,77.9
AIA,2000,total,5-9,96.6
AIA,2000,total,10-14,111.3
AIA,2000,total, 15-19,131.5
AIA,2000,total,20-24,158.3
AIA,2000,total,25-29,187.3
AIA,2000,total,30-34,215.1
AIA,2000,total,35-39,237.2
AIA,2000,total,40-44,246.5
AIA,2000,total,45-49,240.8
AIA,2000,total,50-54,217.5
AIA,2000,total,55-59,183.2
AIA,2000,total,60-64,149.4
AIA,2000,total,65-69,107.5
AIA,2000,total,70-74,54.1
AIA,2000,total,75+,93.8
AIA,2005,female,0-4,35.3
AIA,2005,female,5-9,39.9
AIA,2005,female,10-14,51.3
AIA,2005,female, 15-19,61.3
AIA,2005,female,20-24,71.4
AIA,2005,female,25-29,84.6
AIA,2005,female,30-34,98.7
AIA,2005,female,35-39,108.4
AIA,2005,female,40-44,114.4
AIA,2005,female,45-49,113.8
AIA,2005,female,50-54,105.6
AIA,2005,female,55-59,91.0
AIA,2005,female,60-64,75.0
AIA,2005,female,65-69,58.3
AIA,2005,female,70-74,46.8
AIA,2005,female,75+,49.2
AIA,2005,male,0-4,41.0
AIA,2005,male,5-9,46.5
AIA,2005,male,10-14,57.2
AIA,2005,male, 15-19,66.1
AIA,2005,male,20-24,74.6
AIA,2005,male,25-29,86.2
AIA,2005,male,30-34,98.9
AIA,2005,male,35-39,105.8
AIA,2005,male,40-44,109.5
AIA,2005,male,45-49,109.4
AIA,2005,male,50-54,105.5
AIA,2005,male,55-59,96.3
AIA,2005,male,60-64,83.1
AIA,2005,male,65-69,65.0
AIA,2005,male,70-74,39.5
AIA,2005,male,75+,35.4
AIA,2005,total,0-4,76.0
AIA,2005,total,5-9,86.1
AIA,2005,total,10-14,108.3
AIA,2005,total, 15-19,127.2
AIA,2005,total,20-24,145.9
AIA,2005,total,25-29,170.8
AIA,2005,total,30-34,197.7
AIA,2005,total,35-39,214.5
AIA,2005,total,40-44,224.2
AIA,2005,total,45-49,223.5
AIA,2005,total,50-54,211.0
AIA,2005,total,55-59,187.1
AIA,2005,total,60-64,157.6
AIA,2005,total,65-69,122.9
AIA,2005,total,70-74,86.7
AIA,2005,total,75+,85.5
AIA,2010,female,0-4,24.4
AIA,2010,female,5-9,37.3
AIA,2010,female,10-14,45.5
AIA,2010,female, 15-19,50.5
AIA,2010,female,20-24,53.5
AIA,2010,female,25-29,64.3
AIA,2010,female,30-34,73.4
AIA,2010,female,35-39,85.6
AIA,2010,female,40-44,98.6
AIA,2010,female,45-49,111.2
AIA,2010,female,50-54,117.9
AIA,2010,female,55-59,105.5
AIA,2010,female,60-64,85.4
AIA,2010,female,65-69,63.5
AIA,2010,female,70-74,34.8
AIA,2010,female,75+,62.3
AIA,2010,male,0-4,29.4
AIA,2010,male,5-9,44.6
AIA,2010,male,10-14,52.2
AIA,2010,male, 15-19,55.4
AIA,2010,male,20-24,56.2
AIA,2010,male,25-29,65.6
AIA,2010,male,30-34,75.7
AIA,2010,male,35-39,87.6
AIA,2010,male,40-44,97.5
AIA,2010,male,45-49,107.6
AIA,2010,male,50-54,115.1
AIA,2010,male,55-59,111.6
AIA,2010,male,60-64,96.2
AIA,2010,male,65-69,74.7
AIA,2010,male,70-74,34.3
AIA,2010,male,75+,55.2
AIA,2010,total,0-4,53.6
AIA,2010,total,5-9,81.6
AIA,2010,total,10-14,97.6
AIA,2010,total, 15-19,105.9
AIA,2010,total,20-24,109.8
AIA,2010,total,25-29,130.1
AIA,2010,total,30-34,149.3
AIA,2010,total,35-39,173.4
AIA,2010,total,40-44,196.5
AIA,2010,total,45-49,219.2
AIA,2010,total,50-54,233.3
AIA,2010,total,55-59,216.9
AIA,2010,total,60-64,181.1
AIA,2010,total,65-69,137.6
AIA,2010,total,70-74,69.1
AIA,2010,total,75+,118.0
AIA,2015,female,0-4,27.1
AIA,2015,female,5-9,34.4
AIA,2015,female,10-14,49.5
AIA,2015,female, 15-19,60.5
AIA,2015,female,20-24,66.3
AIA,2015,female,25-29,73.3
AIA,2015,female,30-34,84.5
AIA,2015,female,35-39,88.8
AIA,2015,female,40-44,94.4
AIA,2015,female,45-49,101.3
AIA,2015,female,50-54,109.0
AIA,2015,female,55-59,112.3
AIA,2015,female,60-64,101.0
AIA,2015,female,65-69,83.0
AIA,2015,female,70-74,60.9
AIA,2015,female,75+,56.9
AIA,2015,male,0-4,35.8
AIA,2015,male,5-9,44.3
AIA,2015,male,10-14,60.3
AIA,2015,male, 15-19,71.7
AIA,2015,male,20-24,75.1
AIA,2015,male,25-29,80.1
AIA,2015,male,30-34,91.5
AIA,2015,male,35-39,96.4
AIA,2015,male,40-44,100.5
AIA,2015,male,45-49,104.8
AIA,2015,male,50-54,111.2
AIA,2015,male,55-59,118.2
AIA,2015,male,60-64,114.7
AIA,2015,male,65-69,99.2
AIA,2015,male,70-74,76.3
AIA,2015,male,75+,69.9
AIA,2015,total,0-4,62.4
AIA,2015,total,5-9,78.3
AIA,2015,total,10-14,109.6
AIA,2015,total, 15-19,132.1
AIA,2015,total,20-24,141.4
AIA,2015,total,25-29,153.6
AIA,2015,total,30-34,176.3
AIA,2015,total,35-39,185.5
AIA,2015,total,40-44,195.4
AIA,2015,total,45-49,206.8
AIA,2015,total,50-54,220.9
AIA,2015,total,55-59,231.0
AIA,2015,total,60-64,215.4
AIA,2015,total,65-69,181.7
AIA,2015,total,70-74,136.4
AIA,2015,total,75+,126.2
AIA,2020,female,0-4,27.6
AIA,2020,female,5-9,32.9
AIA,2020,female,10-14,42.5
AIA,2020,female, 15-19,60.4
AIA,2020,female,20-24,78.4
AIA,2020,female,25-29,88.0
AIA,2020,female,30-34,92.9
AIA,2020,female,35-39,95.2
AIA,2020,female,40-44,92.1
AIA,2020,female,45-49,93.2
AIA,2020,female,50-54,93.6
AIA,2020,female,55-59,95.1
AIA,2020,female,60-64,94.2
AIA,2020,female,65-69,83.4
AIA,2020,female,70-74,67.7
AIA,2020,female,75+,74.6
AIA,2020,male,0-4,33.2
AIA,2020,male,5-9,39.2
AIA,2020,male,10-14,48.7
AIA,2020,male, 15-19,67.4
AIA,2020,male,20-24,83.8
AIA,2020,male,25-29,91.3
AIA,2020,male,30-34,95.3
AIA,2020,male,35-39,97.5
AIA,2020,male,40-44,92.7
AIA,2020,male,45-49,92.2
AIA,2020,male,50-54,91.9
AIA,2020,male,55-59,96.1
AIA,2020,male,60-64,101.6
AIA,2020,male,65-69,94.6
AIA,2020,male,70-74,80.2
AIA,2020,male,75+,87.3
AIA,2020,total,0-4,60.6
AIA,2020,total,5-9,71.8
AIA,2020,total,10-14,91.2
AIA,2020,total, 15-19,127.7
AIA,2020,total,20-24,162.3
AIA,2020,total,25-29,179.7
AIA,2020,total,30-34,188.6
AIA,2020,total,35-39,193.1
AIA,2020,total,40-44,185.2
AIA,2020,total,45-49,185.9
AIA,2020,total,50-54,185.9
AIA,2020,total,55-59,191.4
AIA,2020,total,60-64,195.6
AIA,2020,total,65-69,177.5
AIA,2020,total,70-74,147.3
AIA,2020,total,75+,161.2
ALB,1990,female,0-4,2153.6
ALB,1990,female,5-9,1806.5
ALB,1990,female,10-14,1581.0
ALB,1990,female, 15-19,2544.7
ALB,1990,female,20-24,4036.6
ALB,1990,female,25-29,4481.8
ALB,1990,female,30-34,5281.5
ALB,1990,female,35-39,6087.9
ALB,1990,female,40-44,6383.4
ALB,1990,female,45-49,6587.9
ALB,1990,female,50-54,7153.0
ALB,1990,female,55-59,6812.3
ALB,1990,female,60-64,5443.7
ALB,1990,female,65-69,3930.5
ALB,1990,female,70-74,3223.4
ALB,1990,female,75+,3282.2
ALB,1990,male,0-4,5305.2
ALB,1990,male,5-9,5196.9
ALB,1990,male,10-14,5344.1
ALB,1990,male, 15-19,6525.3
ALB,1990,male,20-24,7934.7
ALB,1990,male,25-29,8353.5
ALB,1990,male,30-34,8392.3
ALB,1990,male,35-39,8753.7
ALB,1990,male,40-44,8863.1
ALB,1990,male,45-49,8750.9
ALB,1990,male,50-54,9226.7
ALB,1990,male,55-59,8415.3
ALB,1990,male,60-64,6774.8
ALB,1990,male,65-69,4375.2
ALB,1990,male,70-74,3245.2
ALB,1990,male,75+,3956.8
ALB,1990,total,0-4,7016.0
ALB,1990,total,5-9,6426.7
ALB,1990,total,10-14,6188.2
ALB,1990,total, 15-19,8357.7
ALB,1990,total,20-24,11425.0
ALB,1990,total,25-29,12468.6
ALB,1990,total,30-34,13717.2
ALB,1990,total,35-39,15136.4
ALB,1990,total,40-44,15591.2
ALB,1990,total,45-49,15729.9
ALB,1990,total,50-54,16800.2
ALB,1990,total,55-59,15705.0
ALB,1990,total,60-64,12623.5
ALB,1990,total,65-69,8672.0
ALB,1990,total,70-74,6812.1
ALB,1990,total,75+,7534.4
ALB,1995,female,0-4,9197.9
ALB,1995,female,5-9,8956.5
ALB,1995,female,10-14,10048.0
ALB,1995,female, 15-19,9978.3
ALB,1995,female,20-24,17727.4
ALB,1995,female,25-29,20093.4
ALB,1995,female,30-34,21048.9
ALB,1995,female,35-39,19713.6
ALB,1995,female,40-44,19329.4
ALB,1995,female,45-49,16269.8
ALB,1995,female,50-54,15720.3
ALB,1995,female,55-59,14402.1
ALB,1995,female,60-64,12376.5
ALB,1995,female,65-69,7911.7
ALB,1995,female,70-74,6927.6
ALB,1995,female,75+,9398.5
ALB,1995,male,0-4,14061.4
ALB,1995,male,5-9,15151.1
ALB,1995,male,10-14,17424.3
ALB,1995,male, 15-19,18939.5
ALB,1995,male,20-24,28702.9
ALB,1995,male,25-29,31790.5
ALB,1995,male,30-34,30334.0
ALB,1995,male,35-39,25764.5
ALB,1995,male,40-44,22694.0
ALB,1995,male,45-49,17785.6
ALB,1995,male,50-54,15715.1
ALB,1995,male,55-59,13014.6
ALB,1995,male,60-64,10564.1
ALB,1995,male,65-69,6230.1
ALB,1995,male,70-74,5198.2
ALB,1995,male,75+,8596.0
ALB,1995,total,0-4,23283.2
ALB,1995,total,5-9,24044.7
ALB,1995,total,10-14,27332.0
ALB,1995,total, 15-19,28610.7
ALB,1995,total,20-24,45944.3
ALB,1995,total,25-29,51576.2
ALB,1995,total,30-34,51306.4
ALB,1995,total,35-39,45581.5
ALB,1995,total,40-44,42260.1
ALB,1995,total,45-49,34293.4
ALB,1995,total,50-54,31541.9
ALB,1995,total,55-59,27425.0
ALB,1995,total,60-64,23026.0
ALB,1995,total,65-69,14152.6
ALB,1995,total,70-74,12181.9
ALB,1995,total,75+,18506.1
ALB,2000,female,0-4,7825.7
ALB,2000,female,5-9,12619.5
ALB,2000,female,10-14,15444.6
ALB,2000,female, 15-19,17740.1
ALB,2000,female,20-24,28176.2
ALB,2000,female,25-29,41544.0
ALB,2000,female,30-34,41635.6
ALB,2000,female,35-39,36247.3
ALB,2000,female,40-44,32291.1
ALB,2000,female,45-49,27135.6
ALB,2000,female,50-54,22432.8
ALB,2000,female,55-59,18876.0
ALB,2000,female,60-64,17377.3
ALB,2000,female,65-69,14133.1
ALB,2000,female,70-74,12290.0
ALB,2000,female,75+,23900.1
ALB,2000,male,0-4,9762.5
ALB,2000,male,5-9,17993.0
ALB,2000,male,10-14,23913.7
ALB,2000,male, 15-19,30700.1
ALB,2000,male,20-24,48362.3
ALB,2000,male,25-29,63010.7
ALB,2000,male,30-34,59624.2
ALB,2000,male,35-39,47664.9
ALB,2000,male,40-44,37932.3
ALB,2000,male,45-49,28503.1
ALB,2000,male,50-54,20506.8
ALB,2000,male,55-59,15128.7
ALB,2000,male,60-64,13000.4
ALB,2000,male,65-69,10764.9
ALB,2000,male,70-74,9026.2
ALB,2000,male,75+,18879.3
ALB,2000,total,0-4,17529.0
ALB,2000,total,5-9,30543.4
ALB,2000,total,10-14,39194.3
ALB,2000,total, 15-19,47801.9
ALB,2000,total,20-24,75339.0
ALB,2000,total,25-29,103739.5
ALB,2000,total,30-34,100797.3
ALB,2000,total,35-39,83751.0
ALB,2000,total,40-44,70450.5
ALB,2000,total,45-49,55993.4
ALB,2000,total,50-54,43275.9
ALB,2000,total,55-59,34067.8
ALB,2000,total,60-64,30498.3
ALB,2000,total,65-69,25006.1
ALB,2000,total,70-74,21641.5
ALB,2000,total,75+,44813.3
ALB,2005,female,0-4,8109.3
ALB,2005,female,5-9,12846.5
ALB,2005,female,10-14,16623.8
ALB,2005,female, 15-19,21872.5
ALB,2005,female,20-24,33528.9
ALB,2005,female,25-29,45563.0
ALB,2005,female,30-34,47272.9
ALB,2005,female,35-39,45960.4
ALB,2005,female,40-44,42068.3
ALB,2005,female,45-49,36336.7
ALB,2005,female,50-54,31026.3
ALB,2005,female,55-59,26144.2
ALB,2005,female,60-64,22568.8
ALB,2005,female,65-69,18555.9
ALB,2005,female,70-74,15305.0
ALB,2005,female,75+,24880.7
ALB,2005,male,0-4,9044.3
ALB,2005,male,5-9,15851.0
ALB,2005,male,10-14,22359.4
ALB,2005,male, 15-19,30536.7
ALB,2005,male,20-24,46173.6
ALB,2005,male,25-29,61550.3
ALB,2005,male,30-34,67737.6
ALB,2005,male,35-39,65389.1
ALB,2005,male,40-44,53905.6
ALB,2005,male,45-49,40146.5
ALB,2005,male,50-54,28746.9
ALB,2005,male,55-59,20794.6
ALB,2005,male,60-64,16702.2
ALB,2005,male,65-69,12843.8
ALB,2005,male,70-74,10169.5
ALB,2005,male,75+,15418.1
ALB,2005,total,0-4,17184.5
ALB,2005,total,5-9,28703.2
ALB,2005,total,10-14,38893.9
ALB,2005,total, 15-19,52211.6
ALB,2005,total,20-24,79510.6
ALB,2005,total,25-29,106727.3
ALB,2005,total,30-34,113742.4
ALB,2005,total,35-39,109990.9
ALB,2005,total,40-44,95282.4
ALB,2005,total,45-49,76500.5
ALB,2005,total,50-54,60307.3
ALB,2005,total,55-59,47527.3
ALB,2005,total,60-64,39679.8
ALB,2005,total,65-69,31745.7
ALB,2005,total,70-74,25873.4
ALB,2005,total,75+,42151.1
ALB,2010,female,0-4,8212.5
ALB,2010,female,5-9,11726.9
ALB,2010,female,10-14,16623.2
ALB,2010,female, 15-19,24266.5
ALB,2010,female,20-24,37290.3
ALB,2010,female,25-29,48064.3
ALB,2010,female,30-34,56645.9
ALB,2010,female,35-39,63172.1
ALB,2010,female,40-44,57207.0
ALB,2010,female,45-49,48513.0
ALB,2010,female,50-54,41459.9
ALB,2010,female,55-59,34161.8
ALB,2010,female,60-64,27246.7
ALB,2010,female,65-69,21372.9
ALB,2010,female,70-74,17542.8
ALB,2010,female,75+,23522.3
ALB,2010,male,0-4,9366.5
ALB,2010,male,5-9,14553.3
ALB,2010,male,10-14,21842.9
ALB,2010,male, 15-19,33588.0
ALB,2010,male,20-24,50094.3
ALB,2010,male,25-29,63760.3
ALB,2010,male,30-34,71448.8
ALB,2010,male,35-39,75861.3
ALB,2010,male,40-44,63154.2
